district_id,period,period_date,model_recommended_party_spend,dccc_actual_cumulative_party_spend,dccc_actual_incremental_party_spend,gap
CA-27,12,2021-11-16,15778221.637352452,-3693864.66,0.0,15778221.637352452
CA-40,12,2021-11-16,14272159.666009575,-3684677.77,0.0,14272159.666009575
CA-45,12,2021-11-16,11767777.065935742,-4613507.73,0.0,11767777.065935742
CA-49,12,2021-11-16,1402793.4728811542,-5768473.6,0.0,1402793.4728811542
CO-07,12,2021-11-16,0.0,-2825401.58,0.0,0.0
CO-08,12,2021-11-16,2341466.0640773484,-3440061.7,0.0,2341466.0640773484
CT-02,12,2021-11-16,941198.1708261948,-2359848.38,0.0,941198.1708261948
CT-05,12,2021-11-16,1089488.0771255242,-3020611.1100000003,0.0,1089488.0771255242
FL-07,12,2021-11-16,4183032.437167684,-946382.7399999999,0.0,4183032.437167684
FL-23,12,2021-11-16,0.0,-1670073.61,0.0,0.0
FL-27,12,2021-11-16,14232807.71375664,-1507589.93,0.0,14232807.71375664
FL-28,12,2021-11-16,5244655.149703178,-123518.93,0.0,5244655.149703178
IA-03,12,2021-11-16,41569.68139207736,-6682712.369999999,0.0,41569.68139207736
IL-13,12,2021-11-16,1762078.6167555987,-3736437.12,0.0,1762078.6167555987
IL-17,12,2021-11-16,8360959.226050239,-2983968.25,0.0,8360959.226050239
KS-03,12,2021-11-16,9.313225746154785e-10,-7499046.55,0.0,9.313225746154785e-10
MD-06,12,2021-11-16,0.0,-12554363.85,0.0,0.0
ME-02,12,2021-11-16,640975.9947539419,-5518206.53,0.0,640975.9947539419
MI-03,12,2021-11-16,7592952.861509702,-3703769.37,0.0,7592952.861509702
MI-07,12,2021-11-16,0.0,-10657999.41,0.0,0.0
MI-08,12,2021-11-16,0.0,-6080500.84,0.0,0.0
MN-02,12,2021-11-16,2390045.2601252925,-8195552.2,0.0,2390045.2601252925
NC-01,12,2021-11-16,9775050.914568182,-1762951.79,0.0,9775050.914568182
NC-13,12,2021-11-16,2166105.757927467,-3576107.98,0.0,2166105.757927467
NE-02,12,2021-11-16,11366245.328792065,-3138980.37,0.0,11366245.328792065
NH-01,12,2021-11-16,1015877.4076422574,-4858267.470000001,0.0,1015877.4076422574
NH-02,12,2021-11-16,0.0,-4734951.66,0.0,0.0
NJ-07,12,2021-11-16,1.862645149230957e-09,-8371371.36,0.0,1.862645149230957e-09
NM-01,12,2021-11-16,10969273.668280222,-1344274.9499999997,0.0,10969273.668280222
NM-02,12,2021-11-16,8933928.711495725,-3560544.73,0.0,8933928.711495725
NV-03,12,2021-11-16,1959130.7839898588,-5764339.470000001,0.0,1959130.7839898588
NY-03,12,2021-11-16,2883550.080243577,-3200340.3899999997,0.0,2883550.080243577
NY-04,12,2021-11-16,3634907.3268335406,-1727130.79,0.0,3634907.3268335406
NY-17,12,2021-11-16,0.0,-5856863.79,0.0,0.0
NY-18,12,2021-11-16,5006410.197220067,-4657558.01,0.0,5006410.197220067
NY-19,12,2021-11-16,547684.4174768496,-6211999.2,0.0,547684.4174768496
NY-22,12,2021-11-16,2721466.335090972,-2894225.65,0.0,2721466.335090972
OH-01,12,2021-11-16,7274486.973038716,-2604972.65,0.0,7274486.973038716
OH-09,12,2021-11-16,2084040.1545222,-3597523.4299999997,0.0,2084040.1545222
OH-13,12,2021-11-16,3300633.97952791,-2396611.97,0.0,3300633.97952791
OR-04,12,2021-11-16,10749360.582729263,-2474876.33,0.0,10749360.582729263
OR-05,12,2021-11-16,520120.6117106173,-4866090.970000001,0.0,520120.6117106173
OR-06,12,2021-11-16,2364593.269184867,-3303807.83,0.0,2364593.269184867
PA-01,12,2021-11-16,10143901.674449537,-964394.38,0.0,10143901.674449537
PA-07,12,2021-11-16,3060532.0189655395,-6535304.54,0.0,3060532.0189655395
PA-08,12,2021-11-16,869719.6437534699,-5001580.42,0.0,869719.6437534699
PA-17,12,2021-11-16,0.0,-7086934.68,0.0,0.0
RI-02,12,2021-11-16,1898241.9310588902,-3769245.92,0.0,1898241.9310588902
TX-15,12,2021-11-16,11214155.94523622,-2334819.06,0.0,11214155.94523622
TX-28,12,2021-11-16,0.0,-6284773.9399999995,0.0,0.0
VA-02,12,2021-11-16,0.0,-10033996.07,0.0,0.0
VA-07,12,2021-11-16,0.0,-8916172.96,0.0,0.0
WA-08,12,2021-11-16,0.0,-10408105.49,0.0,0.0
WI-01,12,2021-11-16,9602922.907984624,-776518.94,0.0,9602922.907984624
WI-03,12,2021-11-16,11682472.271077547,-1798293.31,0.0,11682472.271077547
AZ-01,13,2021-11-30,5918237.7340269415,-2312795.95,0.0,5918237.7340269415
AZ-02,13,2021-11-30,4736910.766806355,-3925264.5199999996,0.0,4736910.766806355
AZ-04,13,2021-11-30,0.0,-4841268.180000001,0.0,0.0
CA-09,13,2021-11-30,0.0,-8144913.74,0.0,0.0
CA-13,13,2021-11-30,6083846.392226279,-2240651.28,0.0,6083846.392226279
CA-22,13,2021-11-30,19701171.448717907,-2843784.9,0.0,19701171.448717907
CA-27,13,2021-11-30,15778221.637352452,-3693864.66,0.0,15778221.637352452
CA-40,13,2021-11-30,14272159.666009575,-3684677.77,0.0,14272159.666009575
CA-45,13,2021-11-30,11767777.065935742,-4613507.73,0.0,11767777.065935742
CA-49,13,2021-11-30,1402793.4728811542,-5768473.6,0.0,1402793.4728811542
CO-07,13,2021-11-30,0.0,-2825401.58,0.0,0.0
CO-08,13,2021-11-30,2341466.0640773484,-3440061.7,0.0,2341466.0640773484
CT-02,13,2021-11-30,941198.1708261948,-2359848.38,0.0,941198.1708261948
CT-05,13,2021-11-30,1089488.0771255242,-3020611.1100000003,0.0,1089488.0771255242
FL-07,13,2021-11-30,4183032.437167684,-946382.7399999999,0.0,4183032.437167684
FL-23,13,2021-11-30,0.0,-1670073.61,0.0,0.0
FL-27,13,2021-11-30,14232807.71375664,-1507589.93,0.0,14232807.71375664
FL-28,13,2021-11-30,5244655.149703178,-123518.93,0.0,5244655.149703178
IA-03,13,2021-11-30,41569.68139207736,-6682712.369999999,0.0,41569.68139207736
IL-13,13,2021-11-30,1762078.6167555987,-3736437.12,0.0,1762078.6167555987
IL-17,13,2021-11-30,8360959.226050239,-2983968.25,0.0,8360959.226050239
KS-03,13,2021-11-30,9.313225746154785e-10,-7499046.55,0.0,9.313225746154785e-10
MD-06,13,2021-11-30,0.0,-12554363.85,0.0,0.0
ME-02,13,2021-11-30,640975.9947539419,-5518206.53,0.0,640975.9947539419
MI-03,13,2021-11-30,7592952.861509702,-3703769.37,0.0,7592952.861509702
MI-07,13,2021-11-30,0.0,-10657999.41,0.0,0.0
MI-08,13,2021-11-30,0.0,-6080500.84,0.0,0.0
MN-02,13,2021-11-30,2390045.2601252925,-8195552.2,0.0,2390045.2601252925
NC-01,13,2021-11-30,9775050.914568182,-1762951.79,0.0,9775050.914568182
NC-13,13,2021-11-30,2166105.757927467,-3576107.98,0.0,2166105.757927467
NE-02,13,2021-11-30,11366245.328792065,-3138980.37,0.0,11366245.328792065
NH-01,13,2021-11-30,1015877.4076422574,-4858267.470000001,0.0,1015877.4076422574
NH-02,13,2021-11-30,0.0,-4734951.66,0.0,0.0
NJ-07,13,2021-11-30,1.862645149230957e-09,-8371371.36,0.0,1.862645149230957e-09
NM-01,13,2021-11-30,10969273.668280222,-1344274.9499999997,0.0,10969273.668280222
NM-02,13,2021-11-30,8933928.711495725,-3560544.73,0.0,8933928.711495725
NV-03,13,2021-11-30,1959130.7839898588,-5764339.470000001,0.0,1959130.7839898588
NY-03,13,2021-11-30,2883550.080243577,-3200340.3899999997,0.0,2883550.080243577
NY-04,13,2021-11-30,3634907.3268335406,-1727130.79,0.0,3634907.3268335406
NY-17,13,2021-11-30,0.0,-5856863.79,0.0,0.0
NY-18,13,2021-11-30,5006410.197220067,-4657558.01,0.0,5006410.197220067
NY-19,13,2021-11-30,547684.4174768496,-6211999.2,0.0,547684.4174768496
NY-22,13,2021-11-30,2721466.335090972,-2894225.65,0.0,2721466.335090972
OH-01,13,2021-11-30,7274486.973038716,-2604972.65,0.0,7274486.973038716
OH-09,13,2021-11-30,2084040.1545222,-3597523.4299999997,0.0,2084040.1545222
OH-13,13,2021-11-30,3300633.97952791,-2396611.97,0.0,3300633.97952791
OR-04,13,2021-11-30,10749360.582729263,-2474876.33,0.0,10749360.582729263
OR-05,13,2021-11-30,520120.6117106173,-4866090.970000001,0.0,520120.6117106173
OR-06,13,2021-11-30,2364593.269184867,-3303807.83,0.0,2364593.269184867
PA-01,13,2021-11-30,10143901.674449537,-964394.38,0.0,10143901.674449537
PA-07,13,2021-11-30,3060532.0189655395,-6535304.54,0.0,3060532.0189655395
PA-08,13,2021-11-30,869719.6437534699,-5001580.42,0.0,869719.6437534699
PA-17,13,2021-11-30,0.0,-7086934.68,0.0,0.0
RI-02,13,2021-11-30,1898241.9310588902,-3769245.92,0.0,1898241.9310588902
TX-15,13,2021-11-30,11214155.94523622,-2334819.06,0.0,11214155.94523622
TX-28,13,2021-11-30,0.0,-6284773.9399999995,0.0,0.0
VA-02,13,2021-11-30,0.0,-10033996.07,0.0,0.0
VA-07,13,2021-11-30,0.0,-8916172.96,0.0,0.0
WA-08,13,2021-11-30,0.0,-10408105.49,0.0,0.0
WI-01,13,2021-11-30,9602922.907984624,-776518.94,0.0,9602922.907984624
WI-03,13,2021-11-30,11682472.271077547,-1798293.31,0.0,11682472.271077547
AZ-01,14,2021-12-14,5918237.7340269415,-2312795.95,0.0,5918237.7340269415
AZ-02,14,2021-12-14,4736910.766806355,-3925264.5199999996,0.0,4736910.766806355
AZ-04,14,2021-12-14,0.0,-4841268.180000001,0.0,0.0
CA-09,14,2021-12-14,0.0,-8144913.74,0.0,0.0
CA-13,14,2021-12-14,6083846.392226279,-2240651.28,0.0,6083846.392226279
CA-22,14,2021-12-14,19701171.448717907,-2843784.9,0.0,19701171.448717907
CA-27,14,2021-12-14,15778221.637352452,-3693864.66,0.0,15778221.637352452
CA-40,14,2021-12-14,14272159.666009575,-3684677.77,0.0,14272159.666009575
CA-45,14,2021-12-14,11767777.065935742,-4613507.73,0.0,11767777.065935742
CA-49,14,2021-12-14,1402793.4728811542,-5768473.6,0.0,1402793.4728811542
CO-07,14,2021-12-14,0.0,-2825401.58,0.0,0.0
CO-08,14,2021-12-14,2341466.0640773484,-3440061.7,0.0,2341466.0640773484
CT-02,14,2021-12-14,941198.1708261948,-2359848.38,0.0,941198.1708261948
CT-05,14,2021-12-14,1089488.0771255242,-3020611.1100000003,0.0,1089488.0771255242
FL-07,14,2021-12-14,4183032.437167684,-946382.7399999999,0.0,4183032.437167684
FL-23,14,2021-12-14,0.0,-1670073.61,0.0,0.0
FL-27,14,2021-12-14,14232807.71375664,-1507589.93,0.0,14232807.71375664
FL-28,14,2021-12-14,5244655.149703178,-123518.93,0.0,5244655.149703178
IA-03,14,2021-12-14,41569.68139207736,-6682712.369999999,0.0,41569.68139207736
IL-13,14,2021-12-14,1762078.6167555987,-3736437.12,0.0,1762078.6167555987
IL-17,14,2021-12-14,8360959.226050239,-2983968.25,0.0,8360959.226050239
KS-03,14,2021-12-14,9.313225746154785e-10,-7499046.55,0.0,9.313225746154785e-10
MD-06,14,2021-12-14,0.0,-12554363.85,0.0,0.0
ME-02,14,2021-12-14,640975.9947539419,-5518206.53,0.0,640975.9947539419
MI-03,14,2021-12-14,7592952.861509702,-3703769.37,0.0,7592952.861509702
MI-07,14,2021-12-14,0.0,-10657999.41,0.0,0.0
MI-08,14,2021-12-14,0.0,-6080500.84,0.0,0.0
MN-02,14,2021-12-14,2390045.2601252925,-8195552.2,0.0,2390045.2601252925
NC-01,14,2021-12-14,9775050.914568182,-1762951.79,0.0,9775050.914568182
NC-13,14,2021-12-14,2166105.757927467,-3576107.98,0.0,2166105.757927467
NE-02,14,2021-12-14,11366245.328792065,-3138980.37,0.0,11366245.328792065
NH-01,14,2021-12-14,1015877.4076422574,-4858267.470000001,0.0,1015877.4076422574
NH-02,14,2021-12-14,0.0,-4734951.66,0.0,0.0
NJ-07,14,2021-12-14,1.862645149230957e-09,-8371371.36,0.0,1.862645149230957e-09
NM-01,14,2021-12-14,10969273.668280222,-1344274.9499999997,0.0,10969273.668280222
NM-02,14,2021-12-14,8933928.711495725,-3560544.73,0.0,8933928.711495725
NV-03,14,2021-12-14,1959130.7839898588,-5764339.470000001,0.0,1959130.7839898588
NY-03,14,2021-12-14,2883550.080243577,-3200340.3899999997,0.0,2883550.080243577
NY-04,14,2021-12-14,3634907.3268335406,-1727130.79,0.0,3634907.3268335406
NY-17,14,2021-12-14,0.0,-5856863.79,0.0,0.0
NY-18,14,2021-12-14,5006410.197220067,-4657558.01,0.0,5006410.197220067
NY-19,14,2021-12-14,547684.4174768496,-6211999.2,0.0,547684.4174768496
NY-22,14,2021-12-14,2721466.335090972,-2894225.65,0.0,2721466.335090972
OH-01,14,2021-12-14,7274486.973038716,-2604972.65,0.0,7274486.973038716
OH-09,14,2021-12-14,2084040.1545222,-3597523.4299999997,0.0,2084040.1545222
OH-13,14,2021-12-14,3300633.97952791,-2396611.97,0.0,3300633.97952791
OR-04,14,2021-12-14,10749360.582729263,-2474876.33,0.0,10749360.582729263
OR-05,14,2021-12-14,520120.6117106173,-4866090.970000001,0.0,520120.6117106173
OR-06,14,2021-12-14,2364593.269184867,-3303807.83,0.0,2364593.269184867
PA-01,14,2021-12-14,10143901.674449537,-964394.38,0.0,10143901.674449537
PA-07,14,2021-12-14,3060532.0189655395,-6535304.54,0.0,3060532.0189655395
PA-08,14,2021-12-14,869719.6437534699,-5001580.42,0.0,869719.6437534699
PA-17,14,2021-12-14,0.0,-7086934.68,0.0,0.0
RI-02,14,2021-12-14,1898241.9310588902,-3769245.92,0.0,1898241.9310588902
TX-15,14,2021-12-14,11214155.94523622,-2334819.06,0.0,11214155.94523622
TX-28,14,2021-12-14,0.0,-6284773.9399999995,0.0,0.0
VA-02,14,2021-12-14,0.0,-10033996.07,0.0,0.0
VA-07,14,2021-12-14,0.0,-8916172.96,0.0,0.0
WA-08,14,2021-12-14,0.0,-10408105.49,0.0,0.0
WI-01,14,2021-12-14,9602922.907984624,-776518.94,0.0,9602922.907984624
WI-03,14,2021-12-14,11682472.271077547,-1798293.31,0.0,11682472.271077547
AZ-01,15,2021-12-28,5918237.7340269415,-2312795.95,0.0,5918237.7340269415
AZ-02,15,2021-12-28,4736910.766806355,-3925264.5199999996,0.0,4736910.766806355
AZ-04,15,2021-12-28,0.0,-4841268.180000001,0.0,0.0
CA-09,15,2021-12-28,0.0,-8144913.74,0.0,0.0
CA-13,15,2021-12-28,6083846.392226279,-2240651.28,0.0,6083846.392226279
CA-22,15,2021-12-28,19701171.448717907,-2843784.9,0.0,19701171.448717907
CA-27,15,2021-12-28,15778221.637352452,-3693864.66,0.0,15778221.637352452
CA-40,15,2021-12-28,14272159.666009575,-3684677.77,0.0,14272159.666009575
CA-45,15,2021-12-28,11767777.065935742,-4613507.73,0.0,11767777.065935742
CA-49,15,2021-12-28,1402793.4728811542,-5768473.6,0.0,1402793.4728811542
CO-07,15,2021-12-28,0.0,-2825401.58,0.0,0.0
CO-08,15,2021-12-28,2341466.0640773484,-3440061.7,0.0,2341466.0640773484
CT-02,15,2021-12-28,941198.1708261948,-2359848.38,0.0,941198.1708261948
CT-05,15,2021-12-28,1089488.0771255242,-3020611.1100000003,0.0,1089488.0771255242
FL-07,15,2021-12-28,4183032.437167684,-946382.7399999999,0.0,4183032.437167684
FL-23,15,2021-12-28,0.0,-1670073.61,0.0,0.0
FL-27,15,2021-12-28,14232807.71375664,-1507589.93,0.0,14232807.71375664
FL-28,15,2021-12-28,5244655.149703178,-123518.93,0.0,5244655.149703178
IA-03,15,2021-12-28,41569.68139207736,-6682712.369999999,0.0,41569.68139207736
IL-13,15,2021-12-28,1762078.6167555987,-3736437.12,0.0,1762078.6167555987
IL-17,15,2021-12-28,8360959.226050239,-2983968.25,0.0,8360959.226050239
KS-03,15,2021-12-28,9.313225746154785e-10,-7499046.55,0.0,9.313225746154785e-10
MD-06,15,2021-12-28,0.0,-12554363.85,0.0,0.0
ME-02,15,2021-12-28,640975.9947539419,-5518206.53,0.0,640975.9947539419
MI-03,15,2021-12-28,7592952.861509702,-3703769.37,0.0,7592952.861509702
MI-07,15,2021-12-28,0.0,-10657999.41,0.0,0.0
MI-08,15,2021-12-28,0.0,-6080500.84,0.0,0.0
MN-02,15,2021-12-28,2390045.2601252925,-8195552.2,0.0,2390045.2601252925
NC-01,15,2021-12-28,9775050.914568182,-1762951.79,0.0,9775050.914568182
NC-13,15,2021-12-28,2166105.757927467,-3576107.98,0.0,2166105.757927467
NE-02,15,2021-12-28,11366245.328792065,-3138980.37,0.0,11366245.328792065
NH-01,15,2021-12-28,1015877.4076422574,-4858267.470000001,0.0,1015877.4076422574
NH-02,15,2021-12-28,0.0,-4734951.66,0.0,0.0
NJ-07,15,2021-12-28,1.862645149230957e-09,-8371371.36,0.0,1.862645149230957e-09
NM-01,15,2021-12-28,10969273.668280222,-1344274.9499999997,0.0,10969273.668280222
NM-02,15,2021-12-28,8933928.711495725,-3560544.73,0.0,8933928.711495725
NV-03,15,2021-12-28,1959130.7839898588,-5764339.470000001,0.0,1959130.7839898588
NY-03,15,2021-12-28,2883550.080243577,-3200340.3899999997,0.0,2883550.080243577
NY-04,15,2021-12-28,3634907.3268335406,-1727130.79,0.0,3634907.3268335406
NY-17,15,2021-12-28,0.0,-5856863.79,0.0,0.0
NY-18,15,2021-12-28,5006410.197220067,-4657558.01,0.0,5006410.197220067
NY-19,15,2021-12-28,547684.4174768496,-6211999.2,0.0,547684.4174768496
NY-22,15,2021-12-28,2721466.335090972,-2894225.65,0.0,2721466.335090972
OH-01,15,2021-12-28,7274486.973038716,-2604972.65,0.0,7274486.973038716
OH-09,15,2021-12-28,2084040.1545222,-3597523.4299999997,0.0,2084040.1545222
OH-13,15,2021-12-28,3300633.97952791,-2396611.97,0.0,3300633.97952791
OR-04,15,2021-12-28,10749360.582729263,-2474876.33,0.0,10749360.582729263
OR-05,15,2021-12-28,520120.6117106173,-4866090.970000001,0.0,520120.6117106173
OR-06,15,2021-12-28,2364593.269184867,-3303807.83,0.0,2364593.269184867
PA-01,15,2021-12-28,10143901.674449537,-964394.38,0.0,10143901.674449537
PA-07,15,2021-12-28,3060532.0189655395,-6535304.54,0.0,3060532.0189655395
PA-08,15,2021-12-28,869719.6437534699,-5001580.42,0.0,869719.6437534699
PA-17,15,2021-12-28,0.0,-7086934.68,0.0,0.0
RI-02,15,2021-12-28,1898241.9310588902,-3769245.92,0.0,1898241.9310588902
TX-15,15,2021-12-28,11214155.94523622,-2334819.06,0.0,11214155.94523622
TX-28,15,2021-12-28,0.0,-6284773.9399999995,0.0,0.0
VA-02,15,2021-12-28,0.0,-10033996.07,0.0,0.0
VA-07,15,2021-12-28,0.0,-8916172.96,0.0,0.0
WA-08,15,2021-12-28,0.0,-10408105.49,0.0,0.0
WI-01,15,2021-12-28,9602922.907984624,-776518.94,0.0,9602922.907984624
WI-03,15,2021-12-28,11682472.271077547,-1798293.31,0.0,11682472.271077547
AZ-01,16,2022-01-11,7898488.017603467,-2233450.64,79345.31000000006,7819142.707603468
AZ-02,16,2022-01-11,5687416.311764168,-3817847.1499999994,107417.37000000011,5579998.9417641675
AZ-04,16,2022-01-11,9.313225746154785e-10,-4727934.2700000005,113333.91000000015,-113333.90999999922
CA-09,16,2022-01-11,0.0,-7854221.949999999,290691.79000000097,-290691.79000000097
CA-13,16,2022-01-11,6134860.288140934,-2240651.28,0.0,6134860.288140934
CA-22,16,2022-01-11,18682972.084496498,-2830292.9,13492.0,18669480.084496498
CA-27,16,2022-01-11,15161645.517999213,-3571833.53,122031.13000000035,15039614.387999212
CA-40,16,2022-01-11,14655648.884896092,-3684677.77,0.0,14655648.884896092
CA-45,16,2022-01-11,12040544.33833623,-4481906.46,131601.27000000048,11908943.06833623
CA-49,16,2022-01-11,1547590.111405733,-5491887.93,276585.6699999999,1271004.441405733
CO-07,16,2022-01-11,0.0,-2825101.58,300.0,-300.0
CO-08,16,2022-01-11,1691449.329370848,-3367264.11,72797.59000000032,1618651.7393708476
CT-02,16,2022-01-11,1223435.1809882573,-2285923.67,73924.70999999996,1149510.4709882573
CT-05,16,2022-01-11,1121384.0629863953,-2870592.7600000002,150018.3500000001,971365.7129863952
FL-07,16,2022-01-11,4965704.826891683,-445684.74,500697.9999999999,4465006.826891683
FL-23,16,2022-01-11,0.0,-1670073.61,0.0,0.0
FL-27,16,2022-01-11,14326219.867908528,-1233060.58,274529.34999999986,14051690.517908528
FL-28,16,2022-01-11,5083417.561435464,-123518.93,0.0,5083417.561435464
IA-03,16,2022-01-11,716117.7786280448,-6467931.76,214780.6099999994,501337.16862804536
IL-13,16,2022-01-11,961232.571830505,-3577732.39,158704.72999999998,802527.841830505
IL-17,16,2022-01-11,8764812.55069413,-2931328.52,52639.72999999998,8712172.82069413
KS-03,16,2022-01-11,1.862645149230957e-09,-7239650.83,259395.71999999974,-259395.71999999788
MD-06,16,2022-01-11,0.0,-12405597.32,148766.52999999933,-148766.52999999933
ME-02,16,2022-01-11,1126665.740122527,-5228325.62,289880.91000000015,836784.8301225267
MI-03,16,2022-01-11,7540394.511764574,-3697904.37,5865.0,7534529.511764574
MI-07,16,2022-01-11,0.0,-10446098.36,211901.05000000075,-211901.05000000075
MI-08,16,2022-01-11,0.0,-5994460.6,86040.24000000022,-86040.24000000022
MN-02,16,2022-01-11,2728417.09689321,-7961503.970000001,234048.22999999952,2494368.8668932104
NC-01,16,2022-01-11,10638992.180976894,-1752386.97,10564.820000000065,10628427.360976893
NC-13,16,2022-01-11,1328956.1830996927,-3505357.4699999997,70750.51000000024,1258205.6730996924
NE-02,16,2022-01-11,11275318.784015607,-2993289.7800000003,145690.58999999985,11129628.194015607
NH-01,16,2022-01-11,1212889.8248747196,-4758004.53,100262.94000000041,1112626.8848747192
NH-02,16,2022-01-11,0.0,-4604360.54,130591.12000000011,-130591.12000000011
NJ-07,16,2022-01-11,511665.06996463425,-8110028.59,261342.77000000048,250322.29996463377
NM-01,16,2022-01-11,8897874.402188575,-1185976.85,158298.09999999963,8739576.302188575
NM-02,16,2022-01-11,8930768.93670094,-3494017.6399999997,66527.09000000032,8864241.84670094
NV-03,16,2022-01-11,1679957.4906568732,-5485638.670000001,278700.7999999998,1401256.6906568734
NY-03,16,2022-01-11,2847357.134210761,-2915240.63,285099.7599999998,2562257.3742107614
NY-04,16,2022-01-11,2862412.5059003932,-1727130.79,0.0,2862412.5059003932
NY-17,16,2022-01-11,0.0,-5511322.44,345541.3499999996,-345541.3499999996
NY-18,16,2022-01-11,5008818.341978291,-4657558.01,0.0,5008818.341978291
NY-19,16,2022-01-11,1080297.0418185834,-5971077.0600000005,240922.13999999966,839374.9018185837
NY-22,16,2022-01-11,1902841.452458763,-2795086.96,99138.68999999994,1803702.762458763
OH-01,16,2022-01-11,7086050.248634521,-2604972.65,0.0,7086050.248634521
OH-09,16,2022-01-11,1906022.1771258935,-3498881.2699999996,98642.16000000015,1807380.0171258934
OH-13,16,2022-01-11,2801857.772763504,-2396611.97,0.0,2801857.772763504
OR-04,16,2022-01-11,11522236.371685952,-2462147.74,12728.589999999851,11509507.781685952
OR-05,16,2022-01-11,610574.0157244969,-4722639.010000001,143451.95999999996,467122.05572449695
OR-06,16,2022-01-11,1548775.699499637,-3284191.18,19616.649999999907,1529159.049499637
PA-01,16,2022-01-11,9987468.660044175,-898490.45,65903.93000000005,9921564.730044175
PA-07,16,2022-01-11,2968980.970345293,-6415716.01,119588.53000000026,2849392.440345293
PA-08,16,2022-01-11,553154.0303215887,-4880229.0,121351.41999999993,431802.6103215888
PA-17,16,2022-01-11,0.0,-7086934.68,0.0,0.0
RI-02,16,2022-01-11,1082814.4635019284,-3769245.92,0.0,1082814.4635019284
TX-15,16,2022-01-11,11680584.863029048,-2327933.16,6885.899999999907,11673698.963029047
TX-28,16,2022-01-11,0.0,-6105404.38,179369.5599999996,-179369.5599999996
VA-02,16,2022-01-11,0.0,-9879023.75,154972.3200000003,-154972.3200000003
VA-07,16,2022-01-11,0.0,-8739451.63,176721.33000000007,-176721.33000000007
WA-08,16,2022-01-11,0.0,-10216125.29,191980.20000000112,-191980.20000000112
WI-01,16,2022-01-11,9496201.779661862,-712512.61,64006.32999999996,9432195.449661862
WI-03,16,2022-01-11,12745873.294660857,-1731466.6300000001,66826.67999999993,12679046.614660857
AZ-01,17,2022-01-25,7898488.017603467,-2233450.64,0.0,7898488.017603467
AZ-02,17,2022-01-25,5687416.311764168,-3817847.1499999994,0.0,5687416.311764168
AZ-04,17,2022-01-25,9.313225746154785e-10,-4727934.2700000005,0.0,9.313225746154785e-10
CA-09,17,2022-01-25,0.0,-7854221.949999999,0.0,0.0
CA-13,17,2022-01-25,6134860.288140934,-2240651.28,0.0,6134860.288140934
CA-22,17,2022-01-25,18682972.084496498,-2830292.9,0.0,18682972.084496498
CA-27,17,2022-01-25,15161645.517999213,-3571833.53,0.0,15161645.517999213
CA-40,17,2022-01-25,14655648.884896092,-3684677.77,0.0,14655648.884896092
CA-45,17,2022-01-25,12040544.33833623,-4481906.46,0.0,12040544.33833623
CA-49,17,2022-01-25,1547590.111405733,-5491887.93,0.0,1547590.111405733
CO-07,17,2022-01-25,0.0,-2825101.58,0.0,0.0
CO-08,17,2022-01-25,1691449.329370848,-3367264.11,0.0,1691449.329370848
CT-02,17,2022-01-25,1223435.1809882573,-2285923.67,0.0,1223435.1809882573
CT-05,17,2022-01-25,1121384.0629863953,-2870592.7600000002,0.0,1121384.0629863953
FL-07,17,2022-01-25,4965704.826891683,-445684.74,0.0,4965704.826891683
FL-23,17,2022-01-25,0.0,-1670073.61,0.0,0.0
FL-27,17,2022-01-25,14326219.867908528,-1233060.58,0.0,14326219.867908528
FL-28,17,2022-01-25,5083417.561435464,-123518.93,0.0,5083417.561435464
IA-03,17,2022-01-25,716117.7786280448,-6467931.76,0.0,716117.7786280448
IL-13,17,2022-01-25,961232.571830505,-3577732.39,0.0,961232.571830505
IL-17,17,2022-01-25,8764812.55069413,-2931328.52,0.0,8764812.55069413
KS-03,17,2022-01-25,1.862645149230957e-09,-7239650.83,0.0,1.862645149230957e-09
MD-06,17,2022-01-25,0.0,-12405597.32,0.0,0.0
ME-02,17,2022-01-25,1126665.740122527,-5228325.62,0.0,1126665.740122527
MI-03,17,2022-01-25,7540394.511764574,-3697904.37,0.0,7540394.511764574
MI-07,17,2022-01-25,0.0,-10446098.36,0.0,0.0
MI-08,17,2022-01-25,0.0,-5994460.6,0.0,0.0
MN-02,17,2022-01-25,2728417.09689321,-7961503.970000001,0.0,2728417.09689321
NC-01,17,2022-01-25,10638992.180976894,-1752386.97,0.0,10638992.180976894
NC-13,17,2022-01-25,1328956.1830996927,-3505357.4699999997,0.0,1328956.1830996927
NE-02,17,2022-01-25,11275318.784015607,-2993289.7800000003,0.0,11275318.784015607
NH-01,17,2022-01-25,1212889.8248747196,-4758004.53,0.0,1212889.8248747196
NH-02,17,2022-01-25,0.0,-4604360.54,0.0,0.0
NJ-07,17,2022-01-25,511665.06996463425,-8110028.59,0.0,511665.06996463425
NM-01,17,2022-01-25,8897874.402188575,-1185976.85,0.0,8897874.402188575
NM-02,17,2022-01-25,8930768.93670094,-3494017.6399999997,0.0,8930768.93670094
NV-03,17,2022-01-25,1679957.4906568732,-5485638.670000001,0.0,1679957.4906568732
NY-03,17,2022-01-25,2847357.134210761,-2915240.63,0.0,2847357.134210761
NY-04,17,2022-01-25,2862412.5059003932,-1727130.79,0.0,2862412.5059003932
NY-17,17,2022-01-25,0.0,-5511322.44,0.0,0.0
