district_id,cook_rating,actual_m,forecast_m,model_m,cook_m,uniform_m,p_win,delta_m,rank
FL-02,Likely R,0.38475204,0.8264483889850137,0.3063111478760688,0.3734081219619361,1.2206028932949309,0.03543910008137805,-0.07844089212393124,240
IA-04,Safe R,0.08595935,0.21084466335197613,0.007676995866891812,0.07468162439238722,1.2206028932949309,0.005082317206672398,-0.07828235413310819,241
GA-03,Safe R,0.08145059,0.20633590335197613,0.004016492206008246,0.07468162439238722,1.2206028932949309,0.002693413989909756,-0.07743409779399175,242
TX-25,Safe R,0.07905494,0.20394025335197613,0.0048569777408510855,0.07468162439238722,1.2206028932949309,0.003138590248268297,-0.07419796225914892,243
VA-09,Safe R,0.07139486,0.19628017335197614,0.0003428145420374494,0.07468162439238722,1.2206028932949309,0.000541367379310484,-0.07105204545796255,244
KY-02,Safe R,0.06676614,0.19165145335197611,3.200673759813071e-06,0.07468162439238722,1.2206028932949309,0.00011524324298880407,-0.0667629393262402,245
MO-08,Safe R,0.06273356,0.18761887335197613,7.275957614183426e-18,0.07468162439238722,1.2206028932949309,1.5662627640148116e-05,-0.06273355999999998,246
KS-01,Safe R,0.08253594,0.20742125335197614,0.020783777131152804,0.07468162439238722,1.2206028932949309,0.00886797653983997,-0.0617521628688472,247
OK-04,Safe R,0.061539449999999996,0.1864247633519761,7.837592402104201e-05,0.07468162439238722,1.2206028932949309,0.00024136331818681332,-0.06146107407597896,248
TN-06,Safe R,0.061101380000000004,0.18598669335197612,0.0022558829092957384,0.07468162439238722,1.2206028932949309,0.002413624048023744,-0.05884549709070427,249
MI-02,Safe R,0.06283975,0.18772506335197614,0.0052831231190088295,0.07468162439238722,1.2206028932949309,0.0037337761504604022,-0.05755662688099117,250
NC-10,Safe R,0.05780529,0.18269060335197615,0.00147689269740499,0.07468162439238722,1.2206028932949309,0.001529138401741255,-0.056328397302595014,251
GA-11,Safe R,0.06399491,0.18888022335197613,0.008100038387452426,0.07468162439238722,1.2206028932949309,0.006124794222702478,-0.055894871612547574,252
NM-02,Lean D,1.4444841899999998,2.1857110334853114,1.389145455074559,1.7425712358223686,1.2206028932949309,0.9264203046418018,-0.055338734925440836,253
NY-24,Safe R,0.18023751000000002,0.3051228233519761,0.12494238132108014,0.07468162439238722,1.2206028932949309,0.02193137065556587,-0.05529512867891988,254
TN-04,Safe R,0.6194754699999999,0.7443607833519761,0.5658533439722725,0.07468162439238722,1.2206028932949309,0.03349396788433828,-0.053622126027727424,255
MO-06,Safe R,0.05515465,0.18003996335197614,0.0021653310481796143,0.07468162439238722,1.2206028932949309,0.0024936240508727807,-0.05298931895182039,256
PA-15,Safe R,0.05217827,0.1770635833519761,0.00013256403639870404,0.07468162439238722,1.2206028932949309,0.0003211232719635782,-0.052045705963601294,257
AR-01,Safe R,0.05319164999999999,0.17807696335197612,0.0011958397845100626,0.07468162439238722,1.2206028932949309,0.0013614169243347887,-0.05199581021548993,258
FL-19,Safe R,0.05311452,0.1779998333519761,0.00286647360276938,0.07468162439238722,1.2206028932949309,0.0030529689494905787,-0.05024804639723062,259
UT-02,Safe R,0.050742300000000004,0.17562761335197616,0.00087200670987591,0.07468162439238722,1.2206028932949309,0.0013487872279479834,-0.049870293290124094,260
OR-02,Safe R,0.07100614,0.1958914533519761,0.022408131493211025,0.07468162439238722,1.2206028932949309,0.01024008292384453,-0.04859800850678897,261
AZ-05,Safe R,0.12791933,0.2528046433519761,0.07967585451064005,0.07468162439238722,1.2206028932949309,0.023187445479800207,-0.04824347548935995,262
AL-06,Safe R,0.04862235,0.17350766335197615,0.001203675006986472,0.07468162439238722,1.2206028932949309,0.0014174956847915704,-0.047418674993013527,263
